000000.png	[[1.7796, 1.717, 3.9732, 2.3668, 1.8306, 48.6926, -1.4573], [1.586, 1.6262, 3.7791, -3.6064, 1.8019, 9.5201, 1.586]]	[[array([0.]), array([0.]), array([0.])], [array([0.]), array([0.]), array([0.])]]
000001.png	[[1.8701666666666668, 1.724425, 3.7461416666666665, 2.370483700711595, 1.9432772471511432, 48.55387536903949, -1.4818666666666667], [1.4584916666666667, 1.6075, 3.9063333333333334, -3.613603463289165, 1.6939050802456255, 6.63504792662966, 1.5658333333333334]]	[[array([0.163]), array([0.228]), array([1.246])], [array([0.035]), array([-0.051]), array([-1.479])]]
000002.png	[[1.8614485714285716, 1.7090314285714288, 3.745851428571428, 2.3864281706128527, 1.8959376218399, 48.55591019005834, -1.4828742857142858], [1.4630314285714285, 1.5912028571428571, 3.921557142857143, -3.5928872430160883, 1.7244501107311403, 3.6604021486371408, 1.5544428571428572]]	[[array([0.17]), array([-0.006]), array([1.268])], [array([0.041]), array([0.037]), array([-1.647])]]
000003.png	[[1.8382182795698925, 1.7106333333333335, 3.893563440860215, 2.4389212692916504, 1.8359172696357002, 48.61989147893789, -1.464804301075269], [1.4630314285714285, 1.5912028571428571, 3.921557142857143, -3.5646713112896316, 1.7333281350634677, 0.7199429696261735, 1.5544428571428572]]	[[array([0.197]), array([-0.067]), array([1.304])], [array([0.041]), array([0.037]), array([-1.647])]]
000004.png	[[1.7620262295081968, 1.699102049180328, 4.019213114754098, 2.470227307868688, 1.7264779762779632, 48.58592941704817, -1.4703094262295082]]	[[array([0.205]), array([-0.09]), array([1.33])]]
000005.png	[[1.7800600938967135, 1.7269176838810643, 4.136345070422536, 2.459502383158653, 1.7937293279105369, 48.66718171861418, -1.4680164319248825]]	[[array([0.191]), array([-0.064]), array([1.34])]]
000006.png	[[1.8201344889420203, 1.7314185295875673, 4.000531320980275, 2.428651628863976, 1.836422903084826, 48.50940525242317, -1.4739395696353854]]	[[array([0.177]), array([-0.02]), array([1.294])]]
000007.png	[[1.7735132191780822, 1.708107100456621, 4.0147886073059365, 2.4322489971409174, 1.736853625948677, 48.453564257412474, -1.47521299086758]]	[[array([0.176]), array([-0.038]), array([1.309])]]
000008.png	[[1.7840116333827505, 1.7215140577308798, 4.167388331734543, 2.4807751738961334, 1.6279796545469918, 48.6468254084176, -1.462906078311677]]	[[array([0.186]), array([-0.033]), array([1.341])]]
000009.png	[[1.8036579261183838, 1.7301578461743445, 4.1682607907797875, 2.4580722173623455, 1.6002362820078002, 48.56427699914182, -1.4497381965957163]]	[[array([0.181]), array([-0.029]), array([1.325])]]
000010.png	[[1.8939168927171866, 1.777216285816072, 4.46141854801771, 2.514882131848349, 1.6527125690944908, 48.56152379651978, -1.4607155949412185]]	[[array([0.187]), array([-0.011]), array([1.342])]]
000011.png	[[1.8222145096152444, 1.7585415941331701, 4.334586509984594, 2.6140795844591147, 1.5951478307516982, 48.509658855429436, -1.451991677479868]]	[[array([0.192]), array([-0.002]), array([1.334])]]
000012.png	[[1.7784487357644723, 1.7273669745036708, 4.2366982634280355, 2.6947989241094623, 1.5151682457512707, 48.36577878313937, -1.4237526677866366]]	[[array([0.195]), array([0.005]), array([1.318])]]
000013.png	[[1.8504195750977774, 1.7560641624620306, 4.189975967137189, 2.8035345044160644, 1.5769599654759432, 48.34530345353417, -1.448317870057603]]	[[array([0.198]), array([0.026]), array([1.333])]]
000014.png	[[1.8295797316010258, 1.7421805465316158, 4.1402390841685985, 2.962928243044785, 1.6137233873013621, 48.2315177334103, -1.4295803958953932]]	[[array([0.205]), array([0.044]), array([1.321])]]
000015.png	[[1.8268111052111125, 1.7247022075546394, 4.249297927838431, 3.0456953708309387, 1.6222696357291981, 48.16348105417041, -1.4044385285562173]]	[[array([0.205]), array([0.046]), array([1.33])]]
000016.png	[[1.8290291641726926, 1.732673481665715, 4.148559668338465, 3.1928377580314193, 1.656755367489533, 48.20965754591537, -1.4030550418236876]]	[[array([0.212]), array([0.034]), array([1.337])]]
000017.png	[[1.8613343173343349, 1.7457921914591261, 4.113542067513997, 3.2549635061769893, 1.7385188682307309, 48.14073554256941, -1.4078416892180952]]	[[array([0.213]), array([0.037]), array([1.331])]]
000018.png	[[1.8184215492360698, 1.731335022066041, 4.029710659486039, 3.2119330608140935, 1.8003547720868769, 48.017336056652034, -1.4556517545935899]]	[[array([0.205]), array([0.046]), array([1.334])]]
000019.png	[[1.8177901970869972, 1.7092495638405, 3.9216717303278825, 3.3409275499659064, 1.8138338659460993, 47.92437535660253, -1.4295387341704318]]	[[array([0.216]), array([0.055]), array([1.327])]]
000020.png	[[1.8179198624181716, 1.714966647797832, 3.8892424175367326, 3.412471132752043, 1.8736095564474966, 47.835317732639226, -1.4317397174960786]]	[[array([0.219]), array([0.06]), array([1.322])]]
000021.png	[[1.8374374608131394, 1.7394614065468672, 4.143042761236894, 3.5027294599469143, 1.7320784846381911, 47.81280914070753, -1.4301700857616793]]	[[array([0.227]), array([0.052]), array([1.336])]]
000022.png	[[1.8189350924937513, 1.7109938917312764, 3.9833163506461196, 3.5830629413068187, 1.6413883742469761, 47.73466770752368, -1.4110295201264622]]	[[array([0.233]), array([0.044]), array([1.33])]]
000023.png	[[1.8080360059378648, 1.7261394995733323, 4.112042725247683, 3.6016999429454732, 1.5867762594547157, 47.73531337894546, -1.395127802174084]]	[[array([0.237]), array([0.043]), array([1.335])]]
000024.png	[[1.7952822528762198, 1.7149286722980988, 4.012327437207079, 3.548502643568535, 1.6928630567225185, 47.59441702214256, -1.4257651053275338]]	[[array([0.236]), array([0.061]), array([1.337])]]
000025.png	[[1.8263803308360382, 1.7153435756354631, 3.981841404435178, 3.5678169764418968, 1.7302538848559528, 47.576706003111404, -1.4202243655223952]]	[[array([0.242]), array([0.064]), array([1.339])]]
000026.png	[[1.7998788289305265, 1.735526355843787, 4.186755885756418, 3.6238564589683397, 1.6818665104570094, 47.57461541855733, -1.409826335790403]]	[[array([0.251]), array([0.054]), array([1.353])]]
