000000.png	[[1.4654, 1.5853, 3.6599, 15.1442, 1.2187, 33.7422, 1.6663], [1.4733, 1.5694, 3.8479, -7.5061, 2.0609, 48.4813, 1.6253], [1.7727, 1.6868, 4.2366, -4.6597, 1.6794, 21.1932, 0.9239], [1.4031, 1.5836, 3.8211, -3.7037, 1.7698, 6.2336, 1.5689], [1.5231, 1.5528, 3.6139, -4.1255, 1.9081, 13.6611, 1.5383]]	[[array([0.]), array([0.]), array([0.])], [array([0.]), array([0.]), array([0.])], [array([0.]), array([0.]), array([0.])], [array([0.]), array([0.]), array([0.])], [array([0.]), array([0.]), array([0.])]]
000001.png	[[1.5833, 1.6253, 3.8748, -13.0468, 1.6014, 67.1233, 1.6149], [1.499225, 1.6395666666666666, 3.952775, 15.136598795054034, 1.1550116743059253, 33.03920514556249, 1.6867416666666668], [1.4481833333333334, 1.5710499999999998, 3.732125, -7.610592482332229, 1.8882195638670354, 47.275354083447304, 1.6684750000000002], [1.8654666666666666, 1.6806583333333334, 4.039516666666667, -4.614705857255518, 1.615606925181758, 20.41531151282341, 0.9351750000000001], [1.408325, 1.54895, 3.732, -3.6989010443138444, 1.7632001331293674, 5.691587996155125, 1.5649583333333332], [1.4156666666666666, 1.5535333333333334, 3.5651333333333337, -4.138799666838017, 1.7803127841349822, 12.983301524958808, 1.538575]]	[[array([0.]), array([0.]), array([0.])], [array([0.012]), array([-0.117]), array([-0.051])], [array([-0.075]), array([-0.196]), array([-0.541])], [array([0.059]), array([-0.069]), array([-0.115])], [array([0.01]), array([-0.001]), array([0.12])], [array([-0.003]), array([-0.128]), array([-0.015])]]
000002.png	[[1.4758, 1.5769, 3.979, -2.1158, 2.0308, 59.9542, 1.6102], [1.4954, 1.6723, 4.1824, -19.4083, -0.07, 54.5378, 1.586], [1.6791833333333333, 1.693225, 4.323875, -13.337768787866933, 1.1866456708746687, 66.50389651718332, 1.5451416666666666], [1.5116942857142857, 1.6060742857142858, 3.882805714285714, 15.09025652793944, 1.1658709339459103, 32.211115765345816, 1.6798142857142857], [1.454502857142857, 1.6138628571428573, 3.9996314285714285, -7.708266391136021, 1.9093183230585271, 46.39058331778487, 1.6592914285714286], [1.84032, 1.6607085714285714, 3.982005714285714, -4.544799717746377, 1.6509186459418201, 19.622121078379067, 0.9461657142857143], [1.4012771428571429, 1.5428057142857143, 3.6566914285714285, -3.690474093217646, 1.7696336385622162, 4.918066357861526, 1.5498057142857142], [1.43744, 1.5498314285714287, 3.700417142857143, -4.158334119744736, 1.813982513751979, 12.32529921431611, 1.5355685714285714]]	[[array([0.]), array([0.]), array([0.])], [array([0.]), array([0.]), array([0.])], [array([-0.312]), array([-0.457]), array([0.035])], [array([-0.045]), array([-0.054]), array([-0.144])], [array([-0.106]), array([-0.045]), array([-0.287])], [array([0.062]), array([0.006]), array([-0.132])], [array([0.008]), array([0.005]), array([-0.072])], [array([-0.02]), array([-0.002]), array([-0.004])]]
000003.png	[[1.485005376344086, 1.5870064516129032, 3.8197505376344085, 15.157707833062345, 1.115790072114824, 31.484344380538715, 1.665336559139785], [1.4738344086021506, 1.6209956989247312, 4.06515806451613, -7.63975994565055, 1.9151502339387139, 45.404220046486635, 1.6578], [1.9130881720430108, 1.6729268817204301, 3.886769892473118, -4.456282892633228, 1.6282737477664648, 18.799176568881983, 0.9532967741935484], [1.3951795698924732, 1.526774193548387, 3.527101075268817, -3.685098377857518, 1.7122998324595713, 4.359223118248596, 1.5529204301075268], [1.4458344086021506, 1.5338462365591399, 3.58334623655914, -4.126405687592482, 1.7852378213006945, 11.652029074217795, 1.5309731182795698]]	[[array([-0.01]), array([-0.062]), array([-0.064])], [array([-0.048]), array([-0.01]), array([-0.282])], [array([0.062]), array([-0.004]), array([-0.121])], [array([0.003]), array([-0.024]), array([0.045])], [array([-0.002]), array([-0.011]), array([0.019])]]
000004.png	[[1.4887151639344263, 1.5772245901639343, 3.7890860655737706, 15.184005686556752, 1.1090045110748123, 30.783674220235515, 1.667665573770492], [1.4524627049180328, 1.5971725409836066, 3.9744602459016396, -7.580153063147419, 1.861212945956608, 44.333230971872766, 1.648022131147541], [1.871013524590164, 1.6826262295081968, 3.93648237704918, -4.384813852508898, 1.6453841416942958, 18.069502840328017, 0.9528655737704919], [1.3988434426229508, 1.5355159836065573, 3.5970307377049178, -3.6528821597745305, 1.69140135006645, 3.6834446286262934, 1.5676983606557378], [1.4169745901639346, 1.5450188524590165, 3.693225819672131, -4.100753304866743, 1.7885016792950306, 10.983142053619215, 1.5387254098360656]]	[[array([-0.006]), array([-0.049]), array([-0.054])], [array([-0.023]), array([-0.033]), array([-0.333])], [array([0.06]), array([0.002]), array([-0.106])], [array([0.012]), array([-0.022]), array([0.019])], [array([0.005]), array([-0.006]), array([0.005])]]
000005.png	[[1.4581690140845072, 1.5712133020344288, 3.819569640062598, 15.19560388333795, 1.0885390241763395, 30.124561602869225, 1.6804826291079813], [1.4523621283255086, 1.5876699530516434, 3.940424569640063, -7.583287293730301, 1.7873512553407418, 43.29567814968049, 1.6489356807511737], [1.8954222222222223, 1.6725341158059468, 3.8570605633802817, -4.34140866718632, 1.6317198779547866, 17.299299560122293, 0.9729768388106417], [1.411735993740219, 1.5279028169014084, 3.5476830985915493, -3.644677152111021, 1.6317820898713122, 3.1528505576680157, 1.574004538341158], [1.4336186228482004, 1.5341276995305164, 3.6534625978090767, -4.078278772346676, 1.7745565353464212, 10.328265031751656, 1.5581815336463225]]	[[array([-0.011]), array([-0.048]), array([-0.037])], [array([-0.031]), array([-0.058]), array([-0.35])], [array([0.049]), array([-0.007]), array([-0.111])], [array([0.009]), array([-0.032]), array([0.046])], [array([0.005]), array([-0.011]), array([0.002])]]
000006.png	[[1.4552833233711895, 1.5993882247459654, 3.9326300059772867, 15.256965848972206, 1.092702436625668, 29.36708228419141, 1.6882808129109386], [1.4490480573819486, 1.5992460848774657, 3.993932635983264, -7.525768450845979, 1.7491095798111516, 42.326513665953684, 1.6312991631799163], [1.837435265989241, 1.6532916317991633, 3.856837716676629, -4.288009722470948, 1.531077225682587, 16.619641048216497, 0.9888750747160789], [1.4587474596533174, 1.5570112970711296, 3.766607352062164, -3.597249345272423, 1.6975711132354967, 2.4535473331599533, 1.5387109982068141], [1.4344723849372385, 1.5215023311416618, 3.518379677226539, -4.059280159616687, 1.7589288146242363, 9.666792859076613, 1.5581311416616856]]	[[array([-0.008]), array([-0.038]), array([-0.033])], [array([-0.029]), array([-0.046]), array([-0.333])], [array([0.043]), array([-0.024]), array([-0.081])], [array([0.016]), array([-0.008]), array([0.037])], [array([0.004]), array([-0.009]), array([0.011])]]
000007.png	[[1.5502742857142857, 1.598337142857143, 3.8501457142857145, -8.093603227193821, 1.6803405767305895, 57.6172839280798, 1.5684257142857143], [1.4467029223744292, 1.5795565296803653, 3.825320319634703, 15.286309404282457, 1.05525349196515, 28.67582610986555, 1.6795783561643836], [1.4272016666666667, 1.6018133561643835, 3.981613538812786, -7.454515140526948, 1.6893102869339873, 41.286003022739294, 1.6401994063926941], [1.863185593607306, 1.653235, 3.8681244748858448, -4.278228732414289, 1.5037720773647214, 15.95233306387547, 0.9935257534246575], [1.4587474596533174, 1.5570112970711296, 3.766607352062164, -3.576794107736441, 1.6816711812815415, 1.8524249072877215, 1.5387109982068141], [1.4281854794520548, 1.5078422831050229, 3.416725228310502, -4.0581079168515615, 1.7478452306877397, 8.98793983351423, 1.5461837899543378]]	[[array([0.349]), array([-0.038]), array([0.073])], [array([-0.01]), array([-0.042]), array([-0.031])], [array([-0.022]), array([-0.043]), array([-0.347])], [array([0.032]), array([-0.022]), array([-0.071])], [array([0.016]), array([-0.008]), array([0.037])], [array([0.001]), array([-0.007]), array([0.001])]]
000008.png	[[1.43738, 1.5739571428571428, 3.602405714285714, 17.60893130133141, 0.8818901912595863, 27.861581047713333, -1.4333742857142857], [1.5802881720430109, 1.633737634408602, 4.057856989247312, -8.0321481734686, 1.5962819778042825, 57.036086142036496, 1.5951645161290322], [1.437616011162466, 1.575998796546612, 3.83309499433156, 15.33712840427137, 0.9780123634422965, 28.07835888340039, 1.6909635650126449], [1.4324539286648643, 1.5940178686666084, 4.011456230923519, -7.417851885111237, 1.5840912952412132, 40.371260908982386, 1.6345756605912618], [1.851513647859074, 1.638627757914014, 3.808530836312898, -4.2184717255107556, 1.5314054748409802, 15.205538954106263, 0.9949931193860644], [1.400506514345513, 1.5157269904944624, 3.428328682305747, -4.035367025428233, 1.7250501568504373, 8.362965150456724, 1.540137071596756]]	[[array([0.041]), array([-0.153]), array([0.055])], [array([0.159]), array([-0.036]), array([0.058])], [array([-0.007]), array([-0.05]), array([-0.016])], [array([-0.023]), array([-0.047]), array([-0.337])], [array([0.033]), array([-0.011]), array([-0.079])], [array([0.002]), array([-0.008]), array([0.002])]]
000009.png	[[1.4635236559139786, 1.573547311827957, 3.5326150537634406, 17.73370057102654, 0.8863818043799341, 27.152322039894642, -1.4097537634408601], [1.5107983606557378, 1.602152868852459, 3.8162217213114755, -8.115443403951424, 1.4213644859391548, 55.961694062518774, 1.5531045081967212], [1.4589900936011457, 1.5793987275573764, 3.8129501782085873, 15.414185217889775, 0.9745393628034106, 27.3360328100396, 1.6894409979680889], [1.4895269444722028, 1.6058730788448086, 3.9661195829585956, -7.381385786407696, 1.5571420802455813, 39.403454710702945, 1.6345288997701608], [1.9597229739182573, 1.6460888144965191, 3.786386159688218, -4.144878322783834, 1.5492317005184277, 14.446083998486763, 1.0056893607807869], [1.3937659171912993, 1.5351165783951233, 3.4796695846240966, -4.03415322872787, 1.6880861202131707, 7.696567500262339, 1.5390016988108324]]	[[array([0.056]), array([-0.106]), array([0.034])], [array([0.032]), array([-0.11]), array([-0.106])], [array([-0.002]), array([-0.053]), array([-0.017])], [array([-0.025]), array([-0.051]), array([-0.331])], [array([0.034]), array([-0.01]), array([-0.079])], [array([-0.]), array([-0.013]), array([0.004])]]
