000000.png	[[1.778, 1.693, 4.0276, -7.875, 0.7497, 45.6748, -1.3163], [1.436, 1.5659, 3.4541, 0.7825, 1.1589, 36.8552, -1.5938], [1.4274, 1.552, 3.305, 13.7667, 1.5518, 24.0932, -1.6195], [1.4892, 1.5822, 3.85, 19.224, 1.6785, 24.471, 1.5876], [1.4422, 1.5439, 3.3082, 16.2748, 1.6693, 23.8203, -1.6635]]	[[array([0.]), array([0.]), array([0.])], [array([0.]), array([0.]), array([0.])], [array([0.]), array([0.]), array([0.])], [array([0.]), array([0.]), array([0.])], [array([0.]), array([0.]), array([0.])]]
000001.png	[[1.5104, 1.6072, 3.7669, 14.1119, 0.5078, 39.9425, -0.079], [1.4618, 1.5831, 3.7788, -17.2853, 0.7132, 35.8388, 1.5577], [1.4829, 1.6064, 3.9203, 6.131, 1.0291, 45.8015, -1.547], [1.4883, 1.6191, 3.9475, 2.8005, 1.2266, 56.5088, 1.3886], [1.7833166666666667, 1.707025, 4.4028833333333335, -8.123375090293742, 0.7355015733697481, 45.769190595229176, 1.6811077211324827], [1.44645, 1.6091666666666666, 3.7751166666666665, 0.7045078843827636, 1.2250935256290503, 37.06407915266433, -1.6027833333333332], [1.4396833333333334, 1.5766583333333333, 3.4502, 13.720804669732141, 1.5142038676304097, 24.12919641274286, -1.62445], [1.4598666666666666, 1.5603833333333332, 3.7874833333333333, 19.121310343273194, 1.6733006269889554, 24.357611330934358, 1.5633083333333333], [1.4264333333333334, 1.5486666666666666, 3.3544, 16.275200045187752, 1.6206049737369221, 23.79780225387983, -1.6735833333333334]]	[[array([0.]), array([0.]), array([0.])], [array([0.]), array([0.]), array([0.])], [array([0.]), array([0.]), array([0.])], [array([0.]), array([0.]), array([0.])], [array([-0.249]), array([-0.016]), array([0.094])], [array([-0.079]), array([0.065]), array([0.208])], [array([-0.047]), array([-0.039]), array([0.036])], [array([-0.103]), array([-0.006]), array([-0.113])], [array([-0.]), array([-0.05]), array([-0.023])]]
000002.png	[[1.5338666666666667, 1.6268166666666668, 3.852883333333333, 14.611449995898763, 0.5510956657349203, 40.05738860621496, -0.07249166666666668], [1.4618, 1.5831, 3.7788, -17.2862125661396, 0.7152555417849152, 35.83876251279854, 1.5577], [1.4829, 1.6064, 3.9203, 6.129833882499078, 1.029550825116594, 45.80210521881505, -1.547], [1.4883, 1.6191, 3.9475, 2.799053084882933, 1.227277179281555, 56.50931220272223, 1.3886], [1.7833166666666667, 1.707025, 4.4028833333333335, -8.373660418409417, 0.7212116561580872, 45.863444583835445, 1.6811077211324827], [1.4645542857142857, 1.5853342857142856, 3.5175057142857145, 0.6376908864411567, 1.1653364829582378, 36.82002366908511, -1.6213257142857143], [1.4983114285714285, 1.56236, 3.305957142857143, 13.695244538696247, 1.5779894829988252, 24.077430747582454, -1.6253371428571428], [1.4969514285714285, 1.5799114285714286, 3.7816457142857143, 19.158005111910658, 1.6891878178540045, 24.412446631288706, 1.5574542857142857], [1.4257542857142858, 1.5231914285714285, 3.252017142857143, 16.294530334397972, 1.6395880999949233, 23.76659734303997, -1.672937142857143]]	[[array([0.5]), array([0.043]), array([0.114])], [array([0.]), array([0.]), array([0.])], [array([0.]), array([0.]), array([0.])], [array([0.]), array([0.]), array([0.])], [array([-0.249]), array([-0.016]), array([0.094])], [array([-0.068]), array([-0.037]), array([-0.16])], [array([-0.029]), array([0.045]), array([-0.036])], [array([0.011]), array([0.012]), array([0.023])], [array([0.016]), array([0.006]), array([-0.03])]]
000003.png	[[1.4602172043010753, 1.5889924731182794, 3.560347311827957, 0.7917365713316856, 1.1594318835060748, 36.96111983380965, -1.6135763440860216], [1.5009236559139785, 1.5888279569892474, 3.5141602150537636, 13.692459483316, 1.5635067648037604, 24.125799389743747, -1.616956989247312], [1.5455021505376343, 1.6080935483870968, 3.799079569892473, 19.189654128492116, 1.7382937408515693, 24.44355082635374, 1.5774397849462365], [1.4577139784946238, 1.5176462365591397, 3.192010752688172, 16.33364147857894, 1.6130804422746419, 23.73300833330428, -1.6726021505376345]]	[[array([0.045]), array([-0.021]), array([-0.006])], [array([-0.016]), array([0.014]), array([0.007])], [array([0.021]), array([0.031]), array([0.027])], [array([0.028]), array([-0.011]), array([-0.032])]]
000004.png	[[1.464167213114754, 1.563933606557377, 3.4687897540983608, 0.666076291301866, 1.1723411566566628, 36.7101035248534, -1.6315377049180328], [1.4865516393442624, 1.5763098360655738, 3.3586053278688524, 13.720856974297567, 1.5132153598129827, 24.16447990211837, -1.616117213114754], [1.5134442622950819, 1.578516393442623, 3.7370831967213114, 19.218691013280342, 1.6931071230421122, 24.473325857043754, 1.5743827868852458], [1.429856967213115, 1.5061688524590164, 3.1987495901639345, 16.320816840128423, 1.6160636218126019, 23.746788529146546, -1.6607188524590164]]	[[array([-0.017]), array([-0.01]), array([-0.095])], [array([0.]), array([-0.01]), array([0.018])], [array([0.024]), array([0.003]), array([0.028])], [array([0.013]), array([-0.007]), array([-0.016])]]
000005.png	[[1.4863173708920188, 1.6072453834115805, 3.7537647887323944, 0.718433530859278, 1.1726422168036623, 37.253705488257026, -1.6009158059467918], [1.4975846635367762, 1.5719148669796557, 3.3736849765258214, 13.726488477843038, 1.54510138578855, 24.09134606869698, -1.6146230046948356], [1.5085953051643193, 1.5856768388106417, 3.7989089201877935, 19.167286816859182, 1.6960697659415724, 24.48689370174209, 1.5681500782472613], [1.4376723004694836, 1.521765571205008, 3.2900820031298905, 16.335394454911633, 1.624544117935942, 23.781292962575353, -1.6606453834115806]]	[[array([0.002]), array([-0.007]), array([0.081])], [array([0.001]), array([0.001]), array([-0.007])], [array([0.003]), array([0.002]), array([0.024])], [array([0.013]), array([-0.003]), array([-0.002])]]
000006.png	[[1.4726476987447699, 1.5740897788404065, 3.5142916317991633, 0.7269243942127891, 1.1645020020950974, 36.82000500475506, -1.6123399880454274], [1.4456160191273162, 1.5570106395696355, 3.404473221757322, 13.713412178878743, 1.5510319475818017, 24.13182817339835, -1.6167719665271967], [1.5029121338912135, 1.5969396891811118, 3.8658383741781233, 19.165931429993396, 1.6699740992653147, 24.512058221913836, 1.5630511057979677], [1.4087028093245666, 1.5312430364614464, 3.3435545726240288, 16.29677429817394, 1.63856001555907, 23.781987823217076, -1.6561673640167365]]	[[array([0.002]), array([-0.008]), array([-0.034])], [array([-0.003]), array([0.002]), array([0.004])], [array([0.001]), array([-0.004]), array([0.025])], [array([0.001]), array([0.001]), array([-0.001])]]
000007.png	[[1.4734834703196347, 1.597643287671233, 3.6983480821917807, 0.7091534542624586, 1.1605798900760305, 37.04678046365992, -1.5928471232876713], [1.457348812785388, 1.5550881506849317, 3.4059730593607305, 13.728734587987665, 1.5277174860422653, 24.149937880605034, -1.6212391552511416], [1.497095091324201, 1.5809698173515982, 3.8789170319634705, 19.23534190803949, 1.693396982944088, 24.50816186853454, 1.583043904109589], [1.4257588812785387, 1.527322808219178, 3.2587262328767124, 16.311334471532764, 1.6501661592431471, 23.713801766786773, -1.6551986757990869]]	[[array([-0.001]), array([-0.007]), array([0.015])], [array([0.001]), array([-0.003]), array([0.006])], [array([0.014]), array([0.001]), array([0.019])], [array([0.004]), array([0.003]), array([-0.014])]]
000008.png	[[1.4799830470044475, 1.5728333565884713, 3.491462265631813, 0.7189205995534176, 1.1668273177099042, 36.74827144785686, -1.5808899363390598], [1.4589255341414493, 1.5709171535711173, 3.4407232406034707, 13.76693123485913, 1.5219848997685927, 24.186182973111606, -1.618310194471091], [1.4831923519665124, 1.5840786430627019, 3.9171628324758, 19.257694927978243, 1.7003125729752169, 24.487772791524947, 1.600074518182611], [1.4632371762448766, 1.521251975233278, 3.231454704805093, 16.314701525569273, 1.6607625795224394, 23.716813426959288, -1.6639755821051714]]	[[array([-0.]), array([-0.005]), array([-0.036])], [array([0.007]), array([-0.003]), array([0.011])], [array([0.015]), array([0.002]), array([0.013])], [array([0.003]), array([0.004]), array([-0.011])]]
000009.png	[[1.4642954598447753, 1.5818360381066587, 3.56700934679058, 0.7564750426113667, 1.1650762292391386, 36.9022040520336, -1.562169724526165], [1.438082005929183, 1.5559501282435628, 3.411290456680324, 13.758768731003162, 1.5093763745649973, 24.14681782673726, -1.6187365177708937], [1.4814665833916258, 1.5765518270543954, 3.7340623163785347, 19.169849025562513, 1.6791797380342375, 24.371947412431577, 1.586987945105093], [1.4255141234469204, 1.5403171046933812, 3.3552749175577095, 16.328869009620366, 1.644599327693153, 23.788388908788356, -1.6668336297924786]]	[[array([0.005]), array([-0.005]), array([-0.008])], [array([0.004]), array([-0.005]), array([0.004])], [array([-0.]), array([-0.001]), array([-0.006])], [array([0.005]), array([0.001]), array([0.001])]]
