000000.png	[[1.6698, 1.6015, 3.3997, -8.0724, 0.8743, 45.2978, -1.4715], [1.4782, 1.5576, 4.1045, -9.9631, 0.2026, 62.9226, 1.5432], [1.4433, 1.5691, 3.4801, 0.6427, 1.1652, 36.9532, -1.608], [1.5396, 1.5954, 4.026, 19.322, 1.7282, 24.4911, 1.6071], [1.4616, 1.5807, 3.5491, 16.3404, 1.6684, 23.9644, -1.6207], [1.4793, 1.5282, 3.3773, 13.7416, 1.551, 24.1559, -1.6134]]	[[array([0.]), array([0.]), array([0.])], [array([0.]), array([0.]), array([0.])], [array([0.]), array([0.]), array([0.])], [array([0.]), array([0.]), array([0.])], [array([0.]), array([0.]), array([0.])], [array([0.]), array([0.]), array([0.])]]
000001.png	[[1.6378, 1.6516, 4.032, 14.5893, 0.5683, 39.8421, 0.1004], [1.7344249999999999, 1.6774916666666666, 3.991041666666667, -8.390568215574326, 0.7813091824912649, 45.84494534219797, -1.6825166666666667], [1.4774666666666667, 1.5762083333333334, 3.8381166666666666, -11.58163835048696, 0.11540860460234692, 62.00909124381173, -1.6101327211324827], [1.4433916666666666, 1.5980666666666667, 3.7254916666666666, 0.6799962907765799, 1.1927971449386348, 37.06358898463122, -1.6003916666666667], [1.4767166666666667, 1.576975, 3.837441666666667, 19.1409181249534, 1.6891038251552655, 24.526096547224977, 1.5671333333333333], [1.4205333333333334, 1.5673166666666667, 3.3812583333333333, 16.275306539827508, 1.6926974893462312, 23.757720683234798, -1.6834916666666666], [1.4763666666666666, 1.5242583333333333, 3.375008333333333, 13.701904002690624, 1.597695249190241, 24.207094919773592, -1.608175]]	[[array([0.]), array([0.]), array([0.])], [array([-0.318]), array([-0.092]), array([0.547])], [array([-1.616]), array([-0.086]), array([-0.912])], [array([0.037]), array([0.029]), array([0.11])], [array([-0.181]), array([-0.038]), array([0.035])], [array([-0.065]), array([0.025]), array([-0.207])], [array([-0.04]), array([0.048]), array([0.051])]]
000002.png	[[1.4847, 1.6078, 3.9971, -10.1765, 0.2736, 62.7703, 1.5281], [1.5608916666666668, 1.6335416666666667, 3.9374, 14.521206690401264, 0.5656004487737663, 39.913892929981856, -0.06423333333333332], [1.7227114285714284, 1.6698085714285713, 3.9332514285714284, -8.076218359846425, 0.7724743209996302, 45.4046979202348, 1.5552974812307863], [1.4774666666666667, 1.5762083333333334, 3.8381166666666666, -13.200216785027486, 0.030950699804843967, 61.09639326021055, -1.6101327211324827], [1.4571971428571429, 1.5786371428571428, 3.562394285714286, 0.6644287613679808, 1.1510561343665155, 36.921963638211565, -1.5866628571428572], [1.4809114285714287, 1.5763342857142857, 3.8077771428571427, 19.13820815240392, 1.6966126895958111, 24.394650564946385, 1.5567285714285712], [1.3997457142857144, 1.5445028571428572, 3.34442, 16.287615636468324, 1.6692011828095443, 23.729026079820937, -1.6836942857142856], [1.4585142857142857, 1.5400571428571428, 3.404705714285714, 13.71796555812843, 1.584643463110559, 24.128451116948728, -1.606877142857143]]	[[array([0.]), array([0.]), array([0.])], [array([-0.067]), array([-0.004]), array([0.071])], [array([0.197]), array([-0.025]), array([-0.255])], [array([-1.616]), array([-0.086]), array([-0.912])], [array([-0.005]), array([-0.029]), array([-0.095])], [array([-0.036]), array([-0.002]), array([-0.101])], [array([-0.002]), array([-0.015]), array([-0.063])], [array([0.006]), array([-0.002]), array([-0.055])]]
000003.png	[[1.5297485714285715, 1.6366685714285716, 3.965525714285714, 14.615363233408464, 0.5329942409096292, 40.0629839110423, -0.042262857142857144], [1.7227114285714284, 1.6698085714285713, 3.9332514285714284, -7.8768948262267555, 0.7435698045330554, 45.15019610330251, 1.5552974812307863], [1.4375537634408602, 1.5796741935483871, 3.558905376344086, 0.7384312972408135, 1.1596296807373976, 36.96889662986845, -1.5961032258064516], [1.484084946236559, 1.5735688172043012, 3.7668172043010753, 19.132202492920538, 1.6965445545857847, 24.467421282642423, 1.5618870967741934], [1.389115053763441, 1.5181204301075268, 3.2433129032258066, 16.305163612318182, 1.6563963028827124, 23.716550357670858, -1.673968817204301], [1.488752688172043, 1.5859225806451611, 3.5579967741935485, 13.79503457749374, 1.5780848607548714, 24.094716252807455, -1.6036483870967742]]	[[array([0.062]), array([-0.024]), array([0.135])], [array([0.197]), array([-0.025]), array([-0.255])], [array([0.034]), array([-0.008]), array([-0.022])], [array([-0.021]), array([0.001]), array([-0.012])], [array([0.007]), array([-0.012]), array([-0.037])], [array([0.042]), array([-0.003]), array([-0.044])]]
000004.png	[[1.5150314285714284, 1.6015028571428571, 3.8866799999999997, -11.37585549233516, -0.05097393401485889, 62.02587740101025, 1.4924828571428572], [1.4886817204301075, 1.6111182795698924, 3.886679569892473, 14.544109112910219, 0.5118188014660897, 40.14878866069307, -0.09161720430107526], [1.62221953125, 1.591115625, 3.5019265625, -7.930087197314667, 0.9855082726817826, 45.34978148145505, -1.4838533674419159], [1.4372110655737704, 1.567375, 3.4497983606557376, 0.7683095205686924, 1.1699766368087123, 36.82442618883051, -1.6093446721311475], [1.4709745901639344, 1.581695081967213, 3.8699073770491803, 19.102429367618782, 1.725175409642696, 24.495967018876392, 1.5391213114754096], [1.4221524590163934, 1.5125381147540984, 3.188722131147541, 16.300980970871564, 1.653003057569919, 23.74233600704178, -1.6657573770491803], [1.4941040983606557, 1.5806483606557375, 3.6075688524590164, 13.842737175042668, 1.5801028180225805, 24.137003955869567, -1.657458606557377]]	[[array([-0.069]), array([-0.167]), array([-0.153])], [array([-0.006]), array([-0.021]), array([0.109])], [array([0.111]), array([0.068]), array([-0.099])], [array([0.033]), array([-0.001]), array([-0.067])], [array([-0.024]), array([0.011]), array([0.002])], [array([0.003]), array([-0.009]), array([-0.015])], [array([0.044]), array([-0.001]), array([-0.013])]]
000005.png	[[1.5150314285714284, 1.6015028571428571, 3.8866799999999997, -11.442884146145934, -0.2166772173217561, 61.87329415939857, 1.4924828571428572], [1.4886817204301075, 1.6111182795698924, 3.886679569892473, 14.539598593256448, 0.49194729692678313, 40.25803336282579, -0.09161720430107526], [1.62221953125, 1.591115625, 3.5019265625, -7.81743700040204, 1.054064313542124, 45.25140017473151, -1.4838533674419159], [1.4736752738654146, 1.5698630672926446, 3.4072704225352113, 0.6873929653576718, 1.1521535437536785, 36.8580567723018, -1.6328068857589983], [1.5062868544600938, 1.5901668231611894, 3.8718809076682317, 19.130426829533732, 1.7209362009223719, 24.426460728672893, 1.5374391236306728], [1.4055535211267605, 1.5086820031298904, 3.209911111111111, 16.288674265481877, 1.6529387711245267, 23.742819682056503, -1.6759832550860718], [1.4960796557120501, 1.5748696400625977, 3.5419402190923317, 13.799678357060765, 1.596966751052727, 24.180436509122547, -1.6451829420970265]]	[[array([-0.069]), array([-0.167]), array([-0.153])], [array([-0.006]), array([-0.021]), array([0.109])], [array([0.111]), array([0.068]), array([-0.099])], [array([0.001]), array([-0.006]), array([-0.039])], [array([-0.01]), array([0.007]), array([-0.017])], [array([-0.001]), array([-0.007]), array([-0.01])], [array([0.02]), array([0.004]), array([0.002])]]
000006.png	[[1.4744322175732218, 1.5598734608487745, 3.345792588164973, 0.667926134453771, 1.1509495382535897, 36.949031539888395, -1.625695038852361], [1.4892367603108188, 1.5785679617453676, 3.842288045427376, 19.122138206946772, 1.7017442788279573, 24.519563154798597, 1.5580578601315003], [1.3937156604901375, 1.522166646742379, 3.307000119545726, 16.265073541679723, 1.6227092707193371, 23.774108796216325, -1.6672172743574416], [1.550913389121339, 1.6101173341303048, 3.6219530185295876, 13.8044106458586, 1.603720859743207, 24.088588788006586, -1.612436760310819]]	[[array([-0.002]), array([-0.005]), array([-0.01])], [array([-0.009]), array([0.001]), array([0.006])], [array([-0.006]), array([-0.012]), array([-0.002])], [array([0.017]), array([0.005]), array([-0.019])]]
000007.png	[[1.5227427625570777, 1.5987643607305935, 3.513717694063927, 0.7380696398207612, 1.1666401424739523, 36.99398331738072, -1.5874416438356165], [1.4963214611872144, 1.575559383561644, 3.8829622374429227, 19.112461683279385, 1.7091436269622435, 24.485301874804065, 1.548009908675799], [1.392408105022831, 1.5211365981735159, 3.301314109589041, 16.294430862895695, 1.647108749506188, 23.765522632923563, -1.6733869634703196], [1.4947255936073058, 1.589896826484018, 3.534344474885845, 13.797154454602108, 1.5901664959951423, 24.10388744482302, -1.6056774429223744]]	[[array([0.011]), array([-0.001]), array([-0.])], [array([-0.01]), array([0.002]), array([-0.001])], [array([0.001]), array([-0.005]), array([-0.003])], [array([0.012]), array([0.001]), array([-0.013])]]
000008.png	[[1.4820496729746229, 1.601258524461498, 3.689970157844249, 0.7426122817452205, 1.1472610944435895, 37.07965737920824, -1.6006418418069241], [1.492970811895003, 1.576944161506933, 3.8213675503619084, 19.08440611336916, 1.6968447381607594, 24.489432477268245, 1.5557292142670271], [1.41527036714049, 1.5204341414493765, 3.2291189761925523, 16.293454040995023, 1.6430453476373186, 23.749926449135717, -1.6683889421819134], [1.4763541554024593, 1.576920066277143, 3.430672625795762, 13.723840876155682, 1.59969535498727, 24.141929148001317, -1.6077927007935815]]	[[array([0.01]), array([-0.004]), array([0.014])], [array([-0.013]), array([0.]), array([-0.])], [array([0.]), array([-0.004]), array([-0.005])], [array([-0.002]), array([0.003]), array([-0.004])]]
000009.png	[[1.460944012524566, 1.5823105126411512, 3.634056520435695, 0.6848790496758888, 1.223785698673101, 37.00474690112928, -1.606425502148496], [1.528711218813497, 1.595272479264515, 3.739250881049932, 19.11801410239652, 1.6926522688400847, 24.352761561806854, -1.5934878537928172], [1.4147942540221845, 1.5324029013024216, 3.1954861963292363, 16.29336705407964, 1.6538363874059447, 23.745171440278014, -1.6691374171413345], [1.4595101595549782, 1.5733848705905864, 3.3513957762899302, 13.714034921204746, 1.571102153661971, 24.175668834459003, -1.6183037906798574]]	[[array([0.]), array([0.008]), array([0.001])], [array([-0.006]), array([-0.]), array([-0.021])], [array([0.]), array([-0.002]), array([-0.005])], [array([-0.003]), array([-0.001]), array([0.001])]]
000010.png	[[1.4839076759631533, 1.5708085831340017, 3.4809963713166066, 0.6791824366965906, 1.176483966567722, 36.92440872293673, -1.6088200735406382], [1.4808066504656725, 1.6036947503689756, 3.8410714374777344, 19.168045878017672, 1.718231685608957, 24.46867408806894, 1.544640842978078], [1.4407552330907425, 1.5298053654129982, 3.168672052012825, 16.31213883255071, 1.6500653602865387, 23.750952360368075, -1.670535770268207], [1.4551158392284593, 1.5491672884116239, 3.336874587765281, 13.719787631426076, 1.5641269866659842, 24.112847228555204, -1.616509149320576]]	[[array([-0.001]), array([0.001]), array([-0.01])], [array([0.002]), array([0.003]), array([-0.002])], [array([0.003]), array([-0.002]), array([-0.004])], [array([-0.002]), array([-0.002]), array([-0.008])]]
