000000.png	[[1.7079, 1.7173, 4.1381, -4.002, 1.6514, 16.8021, -1.5774]]	[[array([0.]), array([0.]), array([0.])]]
000001.png	[[1.6986416666666666, 1.7000666666666666, 4.090891666666667, -4.049893390908046, 1.7225887470899368, 18.32551913922614, -1.569425]]	[[array([-0.066]), array([0.113]), array([3.809])]]
000002.png	[[1.7396857142857143, 1.69516, 4.016837142857143, -4.1201687983692095, 1.7546939815634781, 19.802458002589262, -1.5832742857142859]]	[[array([-0.086]), array([0.072]), array([3.962])]]
000003.png	[[1.7738709677419355, 1.730920430107527, 4.307437634408602, -4.1760343252136485, 1.824694608840693, 21.504961180522972, -1.574247311827957]]	[[array([-0.084]), array([0.066]), array([3.98])]]
000004.png	[[1.7793967213114754, 1.709124180327869, 4.104430737704918, -4.199085299872718, 1.832176316925998, 22.897219261745974, -1.574094262295082]]	[[array([-0.072]), array([0.025]), array([3.875])]]
000005.png	[[1.751890923317684, 1.7367406885758998, 4.361872613458529, -4.224198587739894, 1.764935458901173, 24.437679489137505, -1.5638982785602504]]	[[array([-0.07]), array([-0.009]), array([3.927])]]
000006.png	[[1.7245786610878662, 1.7462953377166766, 4.509665630603706, -4.2521065878627295, 1.735798827289956, 26.06351701193928, -1.5668659892408847]]	[[array([-0.068]), array([-0.012]), array([3.926])]]
000007.png	[[1.7283000684931507, 1.72244200913242, 4.164946095890411, -4.277306791154041, 1.7312696103013154, 27.533789690833373, -1.561510091324201]]	[[array([-0.069]), array([-0.011]), array([3.895])]]
000008.png	[[1.7240973925176595, 1.709437324496381, 4.1691202406906775, -4.318411591217292, 1.721286619793215, 28.964681421110324, -1.5734319176768117]]	[[array([-0.074]), array([-0.014]), array([3.905])]]
000009.png	[[1.719834569134939, 1.7131224609440059, 4.324975916858199, -4.35913372905509, 1.7285477371817952, 30.598409079130587, -1.5753280969987675]]	[[array([-0.078]), array([-0.01]), array([3.908])]]
000010.png	[[1.742618658710367, 1.7334418978065043, 4.423814437121482, -4.3688441316000866, 1.7614997083210853, 32.178715178351226, -1.5800077904727976]]	[[array([-0.077]), array([-0.008]), array([3.903])]]
000011.png	[[1.731482515174931, 1.7254433650682568, 4.397477266519899, -4.388106657474012, 1.746163183315619, 33.649855403579, -1.5831549490443073]]	[[array([-0.079]), array([-0.016]), array([3.914])]]
