000000.png	[[1.5384, 1.6292, 3.8931, 12.1963, 0.4572, 40.0152, 3.1418], [1.4676, 1.6565, 4.1938, 0.0061, 1.3107, 28.894, -1.5974], [1.5096, 1.575, 3.3915, 0.7935, 1.1963, 37.0388, -1.6335], [1.4532, 1.5333, 3.2425, 13.7273, 1.5778, 24.0785, -1.6072], [1.4738, 1.5868, 3.8021, 19.1243, 1.6972, 24.463, 1.5499], [1.5103, 1.5461, 3.2323, 16.3426, 1.6332, 23.8075, -1.6374]]	[[array([0.]), array([0.]), array([0.])], [array([0.]), array([0.]), array([0.])], [array([0.]), array([0.]), array([0.])], [array([0.]), array([0.]), array([0.])], [array([0.]), array([0.]), array([0.])], [array([0.]), array([0.]), array([0.])]]
000001.png	[[1.665, 1.6056, 3.4495, -8.1645, 0.8358, 45.3347, -1.5003], [1.5384, 1.6292, 3.8931, 12.18966977722598, 0.458547630574764, 40.01782516091031, -3.1413853071795863], [1.4676, 1.6565, 4.1938, 0.001491015291009199, 1.3121656478274457, 28.894421232133244, -1.5974], [1.4359916666666668, 1.563175, 3.4531916666666667, 0.6893098009559188, 1.2103987548016908, 36.953708556118876, -1.6397333333333335], [1.4604416666666666, 1.5614416666666666, 3.414833333333333, 13.747397619037844, 1.5166062049770472, 24.146293515346745, -1.6243416666666666], [1.5431000000000001, 1.6031166666666667, 3.9264, 19.119200129469732, 1.7175980388515346, 24.43860282065248, 1.5374333333333334], [1.3927833333333335, 1.5472, 3.4111416666666665, 16.28520536475761, 1.632600143455983, 23.821998885663923, -1.6711333333333331]]	[[array([0.]), array([0.]), array([0.])], [array([0.]), array([0.]), array([0.])], [array([0.]), array([0.]), array([0.])], [array([-0.098]), array([0.012]), array([-0.086])], [array([0.024]), array([-0.062]), array([0.065])], [array([-0.001]), array([0.02]), array([-0.028])], [array([-0.054]), array([-0.001]), array([0.011])]]
000002.png	[[1.498, 1.6219, 4.3258, 10.8047, 1.6451, 15.3957, 0.025], [1.5833, 1.628, 4.0658, -7.6849, -0.122, 49.4906, 1.7252], [1.4742, 1.5621, 3.9282, -10.0886, 0.3333, 63.0617, 1.5144], [1.665, 1.6056, 3.4495, -8.163747171513187, 0.834964983629485, 45.334668428164, -1.5003], [1.5541846153846155, 1.6093538461538461, 3.770146153846154, 13.282972695483965, 0.489399227126769, 41.05637404601351, -1.3945686656607534], [1.4625457142857143, 1.5678571428571428, 3.515428571428571, 0.760095072846704, 1.151723446345432, 36.91092684240404, -1.5992314285714286], [1.4893285714285713, 1.56976, 3.3941771428571426, 13.721745958767057, 1.5220014262658161, 24.18541530052043, -1.6092657142857143], [1.5010428571428573, 1.5865457142857144, 3.8206, 19.13714937858215, 1.7034405333118428, 24.393655805332653, 1.5620542857142856], [1.3933200000000001, 1.5232142857142856, 3.283102857142857, 16.277763943806754, 1.6537140923001805, 23.74718269866674, -1.6711771428571427]]	[[array([0.]), array([0.]), array([0.])], [array([0.]), array([0.]), array([0.])], [array([0.]), array([0.]), array([0.])], [array([0.]), array([0.]), array([0.])], [array([0.546]), array([0.015]), array([0.519])], [array([0.038]), array([-0.045]), array([-0.051])], [array([-0.017]), array([-0.007]), array([0.044])], [array([0.014]), array([-0.008]), array([-0.042])], [array([-0.017]), array([0.017]), array([-0.059])]]
000003.png	[[1.4736182795698924, 1.5861569892473117, 3.5342451612903223, 0.75446817072704, 1.1542790478869134, 36.974227187627406, -1.5997107526881722], [1.4679817204301076, 1.5550043010752688, 3.3611999999999997, 13.748496993494445, 1.5191812887109137, 24.09497746428214, -1.6263129032258066], [1.4887301075268817, 1.5892612903225807, 3.8284580645161292, 19.164275674411076, 1.684515942462094, 24.4770902477095, 1.5733086021505376], [1.4203118279569893, 1.5166569892473118, 3.172464516129032, 16.318018868742545, 1.6637774846000666, 23.708620875190377, -1.6644559139784947]]	[[array([0.017]), array([-0.021]), array([0.007])], [array([0.006]), array([-0.005]), array([-0.026])], [array([0.021]), array([-0.014]), array([0.021])], [array([0.013]), array([0.013]), array([-0.049])]]
000004.png	[[1.5068823529411763, 1.6189254901960786, 3.853786274509804, 14.602281044074974, 0.49657042853352146, 40.20940503344919, -0.40599593438411363], [1.4890163934426228, 1.6005409836065574, 3.5745045081967213, 0.6788229710640985, 1.1568831922045821, 36.94965324912789, -1.6023032786885247], [1.4765950819672131, 1.5616852459016395, 3.4649815573770493, 13.763269174773583, 1.540152318590735, 24.10104946552808, -1.6194975409836065], [1.4874118852459015, 1.5899040983606558, 3.8671622950819673, 19.15443368299095, 1.6904898739127352, 24.438472493375624, 1.5553565573770491], [1.4246364754098362, 1.515136475409836, 3.1760139344262295, 16.329550253704543, 1.6616103377096267, 23.76867903239003, -1.6677631147540983]]	[[array([0.636]), array([0.007]), array([-0.216])], [array([-0.016]), array([-0.012]), array([-0.004])], [array([0.009]), array([0.005]), array([-0.014])], [array([0.01]), array([-0.006]), array([-0.001])], [array([0.013]), array([0.008]), array([-0.01])]]
000005.png	[[1.5068823529411763, 1.6189254901960786, 3.853786274509804, 15.240270937491747, 0.5041198266633679, 39.993276422477116, -0.40599593438411363], [1.4558114241001565, 1.5754186228482003, 3.4513655712050078, 0.6539600123652826, 1.156705346203354, 36.93276800519167, -1.5937707355242567], [1.4442068857589985, 1.5576763693270737, 3.4398959311424098, 13.780287319787652, 1.5657150217645266, 24.092724727646683, -1.6067651017214397], [1.4847464788732394, 1.6071480438184664, 3.970911737089202, 19.1688937133085, 1.6775554654731377, 24.50883452100315, 1.570404538341158], [1.4920544600938968, 1.530691392801252, 3.1484356807511737, 16.306086651738852, 1.6591694869466322, 23.750540495763044, -1.6560410015649452]]	[[array([0.636]), array([0.007]), array([-0.216])], [array([-0.019]), array([-0.009]), array([-0.008])], [array([0.011]), array([0.01]), array([-0.013])], [array([0.011]), array([-0.008]), array([0.019])], [array([0.002]), array([0.005]), array([-0.012])]]
000006.png	[[1.4751493723849374, 1.591785475194262, 3.5662208009563656, 0.7226270964971958, 1.151394883740677, 36.99306281897903, -1.6059644351464435], [1.489567603108189, 1.5763561267184698, 3.5478102211595934, 13.740564833472924, 1.5380944653873954, 24.135961070471907, -1.6051179318589361], [1.4630241482367006, 1.591976090854752, 3.8288144650328753, 19.133356423541713, 1.688214371390697, 24.441591389234162, 1.5700927077106994], [1.4743445307830245, 1.5319946204423192, 3.175051643753736, 16.33149592607581, 1.6726370640469612, 23.72612346958262, -1.6608364614465032]]	[[array([0.001]), array([-0.008]), array([0.007])], [array([-0.]), array([0.002]), array([-0.])], [array([0.001]), array([-0.004]), array([-0.])], [array([0.008]), array([0.007]), array([-0.015])]]
000007.png	[[1.4682586529680366, 1.577023378995434, 3.4938358675799086, 0.7275781815396012, 1.1583728663912236, 36.981747969672575, -1.614268105022831], [1.4646189497716895, 1.570326484018265, 3.5468768493150686, 13.726289388780378, 1.5410643845164633, 24.13439680850767, -1.6071463698630137], [1.4854439497716896, 1.5882208447488586, 3.8465431735159816, 19.202955148413693, 1.6809473890170026, 24.472898208035023, 1.5536574429223746], [1.4754912785388128, 1.5374366666666666, 3.191644908675799, 16.337100470678674, 1.6506296299755956, 23.757206043511015, -1.6658200228310502]]	[[array([0.002]), array([-0.005]), array([0.004])], [array([-0.002]), array([0.002]), array([-0.001])], [array([0.014]), array([-0.005]), array([0.005])], [array([0.007]), array([0.001]), array([-0.007])]]
000008.png	[[1.4493723554547833, 1.5771943402808057, 3.5077812767070724, 0.7078785638260942, 1.1558998328629182, 36.93926201956601, -1.6087873114153657], [1.491677143106305, 1.5629555071073515, 3.4175983692334526, 13.712054149652225, 1.5658353697357545, 24.12151278053846, -1.6055108223598151], [1.4877653178686667, 1.574796616377431, 3.843549925874248, 19.17406900341494, 1.687871814253414, 24.44416451902559, 1.5538073515304789], [1.44434773698439, 1.5299357896572774, 3.2120740908694514, 16.3123350408807, 1.6474375842452615, 23.74647849195701, -1.6704429057294847]]	[[array([-0.002]), array([-0.005]), array([-0.004])], [array([-0.004]), array([0.006]), array([-0.003])], [array([0.007]), array([-0.003]), array([-0.])], [array([0.002]), array([0.001]), array([-0.007])]]
000009.png	[[1.451243542853336, 1.581462273075514, 3.619286189667233, 0.6942287620336558, 1.1400559534177872, 37.03790693938071, -1.6180038606308915], [1.4272921221811399, 1.5350478664934546, 3.247454605109757, 13.723834941224517, 1.5745415885251308, 24.08522658411777, -1.6125497218613638], [1.475117054728357, 1.5720793577828853, 3.8056335831584556, 19.221354985693097, 1.6682885200108106, 24.45096471284377, 1.572220222510909], [1.4780628926418173, 1.5323240031977616, 3.1722887112354683, 16.297711566344002, 1.639475653570673, 23.769634751899282, -1.657808494054162]]	[[array([-0.003]), array([-0.007]), array([0.011])], [array([-0.002]), array([0.006]), array([-0.008])], [array([0.013]), array([-0.005]), array([0.001])], [array([-0.]), array([-0.001]), array([-0.003])]]
